,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
82,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5261548391062798,0.5025944821792927,0.490093329645253,0.4830065259038716,0.4590415014701488
83,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5257527327862955,0.5030401286740523,0.5084314267859464,0.4877344766471286,0.45957935068796235
84,gpt-4o,phi4-14b,internal state,1/2,TestEval_branch,0.5255132181361827,0.48857091070207265,0.5444576469166794,0.521586042077862,0.568443629919059
85,gpt-4o,phi4-14b,internal state,2/3,TestEval_branch,0.556232461970184,0.48772841395793715,0.5516138344007363,0.5292927055222305,0.5133255461124477
86,gpt-4o,phi4-14b,internal state,3/4,TestEval_branch,0.5493380862233497,0.46029524308214403,0.5179542433640937,0.5313603469341315,0.5074381385856936
87,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_branch,0.47532256548651614,0.46106389549014165,0.5203340449242266,0.5228951007639715,0.533871054362875
88,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5358010767846999,0.4421530323169833,0.5259864931996259,0.5259126488634864,0.5508149729461388
89,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5355728306548134,0.4423309300358618,0.5319913803520501,0.5229286663713041,0.5517984452410846
90,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_branch,0.5681873111782275,0.579172205438045,0.5573272910372408,0.5677885196374407,0.544884189325257
91,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_branch,0.5955146022154874,0.6001671701913173,0.5336717019133745,0.5624491440080357,0.5399456193353273
92,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_branch,0.5901772406847717,0.6061107754279735,0.5649828801611068,0.5887935548841676,0.5447391742195169
93,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.45715609264852197,0.4765579053373434,0.4979818731117638,0.5085397784491251,0.4905216515609084
94,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5785840886203198,0.5702839879153867,0.550888217522638,0.5669365558912188,0.5662195367572798
95,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5786223564954464,0.5707311178247516,0.5345478348438877,0.5594682779455987,0.5646465256797373
96,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_branch,0.5299987881160644,0.49874150515981197,0.5230933803171252,0.5336227871465578,0.5348160266987192
97,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_branch,0.5381440463871732,0.5283324477258374,0.5105224151914162,0.5088700580771915,0.5409313794035522
98,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_branch,0.5320286936823402,0.5198562519226845,0.5363215594149232,0.5055816576707429,0.5185255101565043
99,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_branch,0.49926121691788383,0.4648134164872027,0.4683558464076822,0.4689874243737673,0.4855436231600193
100,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_branch,0.4998531756019652,0.4657293210653256,0.5395260601653603,0.5314274128142585,0.5083153881291138
101,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5000093221839862,0.4670297657335024,0.5033536556944406,0.49762983471766475,0.5101029169113583
102,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_branch,0.5396542481908486,0.5321013133208398,0.4890458322165745,0.484939694451902,0.5000696864111617
103,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_branch,0.5540873760386097,0.5462905387295764,0.4728571428571525,0.4989573840793462,0.5363950683462997
104,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_branch,0.5554998659876844,0.5429455909943856,0.5051621549182651,0.5092012865183732,0.5088421334762909
105,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_branch,0.46928169391584956,0.4797775395336464,0.5027338515143495,0.4897694987939,0.46561779683731863
106,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_branch,0.5332243366389822,0.463071562583766,0.5152854462610696,0.5226936478156112,0.5450951487536992
107,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_branch,0.5327472527472653,0.46297507370679036,0.5297319753417443,0.5242187081211606,0.5338193513803393
